"id_respondent","cultural_choice","cultural.choice_order","occupation_card","team"
"group1-19-04-25_14:55","старше 60 лет",2,"бухгалтер","group1"
"group1-19-04-25_14:55","старше 60 лет",3,"университетский профессор","group1"
"group1-19-04-25_14:55","не празднуют 8 марта и 23 февраля",1,"веб-дизайнер","group1"
"group1-19-04-25_14:55","не празднуют 8 марта и 23 февраля",2,"артист оркестра","group1"
"group1-19-04-25_14:55","не празднуют 8 марта и 23 февраля",3,"психотерапевт","group1"
"group1-19-04-25_14:55","не ходят к зубному врачу пока не болят зубы",1,"водитель такси","group1"
"group1-19-04-25_14:55","не ходят к зубному врачу пока не болят зубы",2,"отделочник-универсал","group1"
"group1-19-04-25_14:55","не ходят к зубному врачу пока не болят зубы",3,"токарь","group1"
"group1-19-04-25_14:55","имеют троих детей",1,"руководитель отдела маркетинга и рекламы","group1"
"group1-19-04-25_14:55","имеют троих детей",2,"психотерапевт","group1"
"group1-19-04-25_14:55","имеют троих детей",3,"воспитатель","group1"
"group1-19-04-25_14:55","читают донцову",1,"официант","group1"
"group1-19-04-25_14:55","читают донцову",2,"уборщик помещений","group1"
"group1-19-04-25_14:55","читают донцову",3,"школьный учитель","group1"
"group1-19-04-25_14:55","смотрят телеканал нтв",1,"университетский профессор","group1"
"group1-19-04-25_14:55","смотрят телеканал нтв",2,"охранник","group1"
"group1-19-04-25_14:55","смотрят телеканал нтв",3,"лейтенант вмф","group1"
"group1-19-04-25_14:55","носят натуральную дубленку или шубу из натурального меха",1,"воспитатель","group1"
"group1-19-04-25_14:55","носят натуральную дубленку или шубу из натурального меха",2,"школьный учитель","group1"
"group1-19-04-25_14:55","носят натуральную дубленку или шубу из натурального меха",3,"бухгалтер","group1"
"group1-19-04-25_14:55","регулярно выезжают на шашлыки",1,"грузчик","group1"
"group1-19-04-25_14:55","регулярно выезжают на шашлыки",2,"прораб","group1"
"group1-19-04-25_14:55","регулярно выезжают на шашлыки",3,"официант","group1"
"group1-19-04-25_14:55","имеют абонемент в фитнес-клуб",1,"архитектор","group1"
"group1-19-04-25_14:55","имеют абонемент в фитнес-клуб",2,"юрист","group1"
"group1-19-04-25_14:55","имеют абонемент в фитнес-клуб",3,"агент по недвижимости","group1"
"group1-19-04-25_14:55","были на спортивном матче в последние полгода",1,"руководитель отдела маркетинга и рекламы","group1"
